run_id,test_case,seed,dist_index,agent_distribution,red_ratio,centrist_ratio,blue_ratio,post_id,post_belief_value,post_camp,growth_rate,decay_rate
0s12,0,12,0,4-1-1,4,1,1,post_10,-1,centrist,207.0,262.23434704830055
0s12,0,12,0,4-1-1,4,1,1,post_11,-1,centrist,204.31578947368422,273.40384615384613
0s12,0,12,0,4-1-1,4,1,1,post_12,0,centrist,222.8,286.1082923135176
0s12,0,12,0,4-1-1,4,1,1,post_13,0,centrist,233.47368421052633,289.1385426653883
0s12,0,12,0,4-1-1,4,1,1,post_14,0,centrist,230.8421052631579,292.1855146124523
0s12,0,12,0,4-1-1,4,1,1,post_15,1,centrist,220.95238095238096,276.118760757315
0s12,0,12,0,4-1-1,4,1,1,post_16,1,centrist,234.45833333333334,287.1490134994808
0s12,0,12,0,4-1-1,4,1,1,post_17,1,centrist,222.9,289.1993103448276
0s12,0,12,0,4-1-1,4,1,1,post_18,2,blue,154.64705882352942,192.10768367919238
0s12,0,12,0,4-1-1,4,1,1,post_19,2,blue,163.57142857142858,220.1693610469592
0s12,0,12,0,4-1-1,4,1,1,post_20,2,blue,191.875,239.36600306278714
0s12,0,12,0,4-1-1,4,1,1,post_21,3,blue,149.82758620689654,170.1212553495007
0s12,0,12,0,4-1-1,4,1,1,post_22,4,blue,103.86206896551724,119.04187192118226
0s12,0,12,0,4-1-1,4,1,1,post_23,-4,red,83.83333333333333,0.0
0s12,0,12,0,4-1-1,4,1,1,post_24,-3,red,226.68421052631578,282.160409556314
0s12,0,12,0,4-1-1,4,1,1,post_25,-3,red,226.8421052631579,287.2667286245353
0s12,0,12,0,4-1-1,4,1,1,post_26,-3,red,233.8421052631579,288.63157894736844
0s12,0,12,0,4-1-1,4,1,1,post_27,-2,red,246.8421052631579,293.19137818419335
0s12,0,12,0,4-1-1,4,1,1,post_28,-1,centrist,224.6,290.1254868022501
0s12,0,12,0,4-1-1,4,1,1,post_29,-1,centrist,227.15,291.17962962962963
0s12,0,12,0,4-1-1,4,1,1,post_30,-1,centrist,222.21052631578948,292.22324159021406
0s12,0,12,0,4-1-1,4,1,1,post_31,0,centrist,167.875,204.1444759206799
